Tamanho,Iteracao,Tipo,Tempo_ms
3150,7,dinamico_rapido,13.313
3150,7,dinamico_lento,52.950
3150,8,estatico_rapido,11.835
3150,8,estatico_lento,56.828
3150,8,dinamico_rapido,10.453
3150,8,dinamico_lento,52.841
3150,9,estatico_rapido,11.528
3150,9,estatico_lento,53.566
3150,9,dinamico_rapido,11.771
3150,9,dinamico_lento,53.522
3150,10,estatico_rapido,11.605
3150,10,estatico_lento,53.159
3150,10,dinamico_rapido,11.911
3150,10,dinamico_lento,54.413
3200,1,estatico_rapido,9.859
3200,1,estatico_lento,62.890
3200,1,dinamico_rapido,13.984
3200,1,dinamico_lento,62.739
3200,2,estatico_rapido,9.935
3200,2,estatico_lento,60.376
3200,2,dinamico_rapido,12.965
3200,2,dinamico_lento,62.594
3200,3,estatico_rapido,10.192
3200,3,estatico_lento,61.531
3200,3,dinamico_rapido,12.600
3200,3,dinamico_lento,60.915
3200,4,estatico_rapido,12.636
3200,4,estatico_lento,60.866
3200,4,dinamico_rapido,13.141
3200,4,dinamico_lento,60.336
3200,5,estatico_rapido,13.838
3200,5,estatico_lento,62.066
3200,5,dinamico_rapido,10.305
3200,5,dinamico_lento,60.544
3200,6,estatico_rapido,12.552
3200,6,estatico_lento,61.442
3200,6,dinamico_rapido,12.685
3200,6,dinamico_lento,60.516
3200,7,estatico_rapido,12.246
3200,7,estatico_lento,61.480
3200,7,dinamico_rapido,12.720
3200,7,dinamico_lento,60.759
3200,8,estatico_rapido,12.325
3200,8,estatico_lento,60.994
3200,8,dinamico_rapido,13.215
3200,8,dinamico_lento,61.010
3200,9,estatico_rapido,12.704
3200,9,estatico_lento,61.114
3200,9,dinamico_rapido,12.413
3200,9,dinamico_lento,59.920
3200,10,estatico_rapido,12.660
3200,10,estatico_lento,60.719
3200,10,dinamico_rapido,12.674
3200,10,dinamico_lento,60.191
3250,1,estatico_rapido,11.100
3250,1,estatico_lento,60.902
3250,1,dinamico_rapido,11.118
3250,1,dinamico_lento,56.381
3250,2,estatico_rapido,13.859
3250,2,estatico_lento,60.322
3250,2,dinamico_rapido,16.503
3250,2,dinamico_lento,66.170
3250,3,estatico_rapido,12.337
3250,3,estatico_lento,64.415
3250,3,dinamico_rapido,26.555
3250,3,dinamico_lento,63.962
3250,4,estatico_rapido,15.516
3250,4,estatico_lento,62.967
3250,4,dinamico_rapido,13.264
3250,4,dinamico_lento,59.767
3250,5,estatico_rapido,10.925
3250,5,estatico_lento,57.029
3250,5,dinamico_rapido,13.547
3250,5,dinamico_lento,58.816
3250,6,estatico_rapido,12.579
3250,6,estatico_lento,59.758
3250,6,dinamico_rapido,11.309
3250,6,dinamico_lento,56.967
3250,7,estatico_rapido,15.257
3250,7,estatico_lento,60.320
3250,7,dinamico_rapido,11.030
3250,7,dinamico_lento,56.460
3250,8,estatico_rapido,14.052
3250,8,estatico_lento,58.943
3250,8,dinamico_rapido,11.024
3250,8,dinamico_lento,56.878
3250,9,estatico_rapido,13.799
3250,9,estatico_lento,59.897
3250,9,dinamico_rapido,10.887
3250,9,dinamico_lento,58.138
3250,10,estatico_rapido,14.081
3250,10,estatico_lento,60.893
3250,10,dinamico_rapido,11.019
3250,10,dinamico_lento,57.312
3300,1,estatico_rapido,11.031
3300,1,estatico_lento,61.650
3300,1,dinamico_rapido,10.866
3300,1,dinamico_lento,58.837
3300,2,estatico_rapido,14.152
3300,2,estatico_lento,60.435
3300,2,dinamico_rapido,10.869
3300,2,dinamico_lento,61.524
3300,3,estatico_rapido,11.114
3300,3,estatico_lento,60.255
3300,3,dinamico_rapido,10.987
3300,3,dinamico_lento,58.545
3300,4,estatico_rapido,14.567
3300,4,estatico_lento,60.510
3300,4,dinamico_rapido,11.109
3300,4,dinamico_lento,58.841
3300,5,estatico_rapido,13.230
3300,5,estatico_lento,61.561
3300,5,dinamico_rapido,10.975
3300,5,dinamico_lento,58.539
3300,6,estatico_rapido,12.817
3300,6,estatico_lento,62.270
3300,6,dinamico_rapido,10.838
3300,6,dinamico_lento,58.551
3300,7,estatico_rapido,13.199
3300,7,estatico_lento,61.516
3300,7,dinamico_rapido,11.176
3300,7,dinamico_lento,60.928
3300,8,estatico_rapido,10.912
3300,8,estatico_lento,58.778
3300,8,dinamico_rapido,13.708
3300,8,dinamico_lento,60.775
3300,9,estatico_rapido,10.898
3300,9,estatico_lento,59.426
3300,9,dinamico_rapido,27.827
3300,9,dinamico_lento,63.325
3300,10,estatico_rapido,10.881
3300,10,estatico_lento,59.322
3300,10,dinamico_rapido,13.350
3300,10,dinamico_lento,62.742
3350,1,estatico_rapido,11.589
3350,1,estatico_lento,65.351
3350,1,dinamico_rapido,11.725
3350,1,dinamico_lento,63.141
3350,2,estatico_rapido,11.662
3350,2,estatico_lento,63.208
3350,2,dinamico_rapido,11.631
3350,2,dinamico_lento,62.763
3350,3,estatico_rapido,11.607
3350,3,estatico_lento,64.003
3350,3,dinamico_rapido,11.921
3350,3,dinamico_lento,63.830
3350,4,estatico_rapido,11.614
3350,4,estatico_lento,63.166
3350,4,dinamico_rapido,11.803
3350,4,dinamico_lento,62.818
3350,5,estatico_rapido,11.785
3350,5,estatico_lento,64.790
3350,5,dinamico_rapido,11.690
3350,5,dinamico_lento,63.041
3350,6,estatico_rapido,12.268
3350,6,estatico_lento,63.171
3350,6,dinamico_rapido,11.558
3350,6,dinamico_lento,64.068
3350,7,estatico_rapido,11.602
3350,7,estatico_lento,62.454
3350,7,dinamico_rapido,11.518
3350,7,dinamico_lento,60.866
3350,8,estatico_rapido,12.632
3350,8,estatico_lento,66.760
3350,8,dinamico_rapido,11.925
3350,8,dinamico_lento,62.269
3350,9,estatico_rapido,11.653
3350,9,estatico_lento,65.102
3350,9,dinamico_rapido,11.644
3350,9,dinamico_lento,76.358
3350,10,estatico_rapido,11.796
3350,10,estatico_lento,64.276
3350,10,dinamico_rapido,11.602
3350,10,dinamico_lento,60.693
3400,1,estatico_rapido,11.232
3400,1,estatico_lento,66.469
3400,1,dinamico_rapido,11.261
3400,1,dinamico_lento,63.677
3400,2,estatico_rapido,11.217
3400,2,estatico_lento,63.833
3400,2,dinamico_rapido,11.358
3400,2,dinamico_lento,63.238
3400,3,estatico_rapido,11.216
3400,3,estatico_lento,63.714
3400,3,dinamico_rapido,11.413
3400,3,dinamico_lento,63.902
3400,4,estatico_rapido,11.120
3400,4,estatico_lento,66.362
3400,4,dinamico_rapido,11.586
3400,4,dinamico_lento,76.664
3400,5,estatico_rapido,11.106
3400,5,estatico_lento,63.726
3400,5,dinamico_rapido,12.501
3400,5,dinamico_lento,65.489
3400,6,estatico_rapido,11.192
3400,6,estatico_lento,63.683
3400,6,dinamico_rapido,11.352
3400,6,dinamico_lento,66.296
3400,7,estatico_rapido,11.337
3400,7,estatico_lento,63.668
3400,7,dinamico_rapido,11.599
3400,7,dinamico_lento,89.399
3400,8,estatico_rapido,11.060
3400,8,estatico_lento,61.813
3400,8,dinamico_rapido,13.676
3400,8,dinamico_lento,76.681
3400,9,estatico_rapido,11.088
3400,9,estatico_lento,63.302
3400,9,dinamico_rapido,11.267
3400,9,dinamico_lento,63.829
3400,10,estatico_rapido,11.125
3400,10,estatico_lento,61.883
3400,10,dinamico_rapido,11.185
3400,10,dinamico_lento,62.636
3450,1,estatico_rapido,12.851
3450,1,estatico_lento,70.388
3450,1,dinamico_rapido,12.609
3450,1,dinamico_lento,67.113
3450,2,estatico_rapido,12.457
3450,2,estatico_lento,69.449
3450,2,dinamico_rapido,13.303
3450,2,dinamico_lento,83.839
3450,3,estatico_rapido,14.274
3450,3,estatico_lento,70.913
3450,3,dinamico_rapido,13.010
3450,3,dinamico_lento,71.728
3450,4,estatico_rapido,13.408
3450,4,estatico_lento,70.812
3450,4,dinamico_rapido,14.311
3450,4,dinamico_lento,71.313
3450,5,estatico_rapido,12.496
3450,5,estatico_lento,83.960
3450,5,dinamico_rapido,15.458
3450,5,dinamico_lento,73.954
3450,6,estatico_rapido,13.463
3450,6,estatico_lento,69.670
3450,6,dinamico_rapido,12.942
3450,6,dinamico_lento,69.992
3450,7,estatico_rapido,12.713
3450,7,estatico_lento,68.669
3450,7,dinamico_rapido,12.741
3450,7,dinamico_lento,65.604
3450,8,estatico_rapido,14.202
3450,8,estatico_lento,69.843
3450,8,dinamico_rapido,13.710
3450,8,dinamico_lento,72.436
3450,9,estatico_rapido,12.665
3450,9,estatico_lento,71.219
3450,9,dinamico_rapido,12.669
3450,9,dinamico_lento,80.519
3450,10,estatico_rapido,13.467
3450,10,estatico_lento,67.737
3450,10,dinamico_rapido,12.738
3450,10,dinamico_lento,64.790
3500,1,estatico_rapido,13.016
3500,1,estatico_lento,69.675
3500,1,dinamico_rapido,12.174
3500,1,dinamico_lento,66.119
3500,2,estatico_rapido,12.111
3500,2,estatico_lento,69.206
3500,2,dinamico_rapido,13.425
3500,2,dinamico_lento,69.668
3500,3,estatico_rapido,12.640
3500,3,estatico_lento,68.696
3500,3,dinamico_rapido,12.617
3500,3,dinamico_lento,68.351
3500,4,estatico_rapido,12.910
3500,4,estatico_lento,74.809
3500,4,dinamico_rapido,12.526
3500,4,dinamico_lento,73.606
3500,5,estatico_rapido,12.638
3500,5,estatico_lento,72.432
3500,5,dinamico_rapido,12.720
3500,5,dinamico_lento,70.900
3500,6,estatico_rapido,12.959
3500,6,estatico_lento,69.764
3500,6,dinamico_rapido,12.844
3500,6,dinamico_lento,68.253
3500,7,estatico_rapido,12.889
3500,7,estatico_lento,74.291
3500,7,dinamico_rapido,13.228
3500,7,dinamico_lento,72.298
3500,8,estatico_rapido,12.823
3500,8,estatico_lento,68.878
3500,8,dinamico_rapido,12.766
3500,8,dinamico_lento,74.247
3500,9,estatico_rapido,13.556
3500,9,estatico_lento,73.670
3500,9,dinamico_rapido,12.920
3500,9,dinamico_lento,73.316
3500,10,estatico_rapido,12.709
3500,10,estatico_lento,75.179
3500,10,dinamico_rapido,12.807
3500,10,dinamico_lento,68.881
3550,1,estatico_rapido,15.927
3550,1,estatico_lento,72.152
3550,1,dinamico_rapido,15.892
3550,1,dinamico_lento,75.224
3550,2,estatico_rapido,13.935
3550,2,estatico_lento,76.352
3550,2,dinamico_rapido,13.461
3550,2,dinamico_lento,71.166
3550,3,estatico_rapido,13.349
3550,3,estatico_lento,76.109
3550,3,dinamico_rapido,13.499
3550,3,dinamico_lento,70.792
3550,4,estatico_rapido,13.392
3550,4,estatico_lento,70.606
3550,4,dinamico_rapido,13.032
3550,4,dinamico_lento,68.406
3550,5,estatico_rapido,12.906
3550,5,estatico_lento,70.377
3550,5,dinamico_rapido,13.030
3550,5,dinamico_lento,68.360
3550,6,estatico_rapido,12.965
3550,6,estatico_lento,68.284
3550,6,dinamico_rapido,12.944
3550,6,dinamico_lento,68.506
3550,7,estatico_rapido,13.143
3550,7,estatico_lento,69.249
3550,7,dinamico_rapido,12.934
3550,7,dinamico_lento,68.300
3550,8,estatico_rapido,13.269
3550,8,estatico_lento,70.663
3550,8,dinamico_rapido,13.756
3550,8,dinamico_lento,69.850
3550,9,estatico_rapido,13.274
3550,9,estatico_lento,72.657
3550,9,dinamico_rapido,13.242
3550,9,dinamico_lento,70.908
3550,10,estatico_rapido,13.381
3550,10,estatico_lento,69.408
3550,10,dinamico_rapido,12.973
3550,10,dinamico_lento,69.082
3600,1,estatico_rapido,12.466
3600,1,estatico_lento,71.670
3600,1,dinamico_rapido,12.803
3600,1,dinamico_lento,71.993
3600,2,estatico_rapido,13.754
3600,2,estatico_lento,70.284
3600,2,dinamico_rapido,12.541
3600,2,dinamico_lento,70.202
3600,3,estatico_rapido,12.749
3600,3,estatico_lento,71.655
3600,3,dinamico_rapido,12.777
3600,3,dinamico_lento,70.258
3600,4,estatico_rapido,12.377
3600,4,estatico_lento,69.913
3600,4,dinamico_rapido,12.591
3600,4,dinamico_lento,71.661
3600,5,estatico_rapido,12.622
3600,5,estatico_lento,70.455
3600,5,dinamico_rapido,12.835
3600,5,dinamico_lento,70.483
3600,6,estatico_rapido,12.388
3600,6,estatico_lento,69.898
3600,6,dinamico_rapido,12.587
3600,6,dinamico_lento,70.595
3600,7,estatico_rapido,12.731
3600,7,estatico_lento,70.469
3600,7,dinamico_rapido,12.556
3600,7,dinamico_lento,70.076
3600,8,estatico_rapido,12.524
3600,8,estatico_lento,70.638
3600,8,dinamico_rapido,12.598
3600,8,dinamico_lento,70.524
3600,9,estatico_rapido,12.885
3600,9,estatico_lento,70.437
3600,9,dinamico_rapido,12.562
3600,9,dinamico_lento,69.918
3600,10,estatico_rapido,12.458
3600,10,estatico_lento,70.167
3600,10,dinamico_rapido,13.185
3600,10,dinamico_lento,70.411
3650,1,estatico_rapido,13.746
3650,1,estatico_lento,73.098
3650,1,dinamico_rapido,13.925
3650,1,dinamico_lento,72.184
3650,2,estatico_rapido,13.741
3650,2,estatico_lento,72.112
3650,2,dinamico_rapido,13.670
3650,2,dinamico_lento,71.769
3650,3,estatico_rapido,13.667
3650,3,estatico_lento,71.934
3650,3,dinamico_rapido,13.792
3650,3,dinamico_lento,72.264
3650,4,estatico_rapido,14.012
3650,4,estatico_lento,73.040
3650,4,dinamico_rapido,13.705
3650,4,dinamico_lento,72.105
3650,5,estatico_rapido,13.661
3650,5,estatico_lento,71.609
3650,5,dinamico_rapido,13.785
3650,5,dinamico_lento,75.070
3650,6,estatico_rapido,13.744
3650,6,estatico_lento,71.930
3650,6,dinamico_rapido,14.150
3650,6,dinamico_lento,72.017
3650,7,estatico_rapido,13.660
3650,7,estatico_lento,71.940
3650,7,dinamico_rapido,13.653
3650,7,dinamico_lento,71.614
3650,8,estatico_rapido,13.712
3650,8,estatico_lento,71.969
3650,8,dinamico_rapido,14.142
3650,8,dinamico_lento,72.072
3650,9,estatico_rapido,15.317
3650,9,estatico_lento,72.605
3650,9,dinamico_rapido,13.663
3650,9,dinamico_lento,72.434
3650,10,estatico_rapido,13.739
3650,10,estatico_lento,71.927
3650,10,dinamico_rapido,13.760
3650,10,dinamico_lento,71.946
3700,1,estatico_rapido,13.559
3700,1,estatico_lento,76.461
3700,1,dinamico_rapido,13.617
3700,1,dinamico_lento,74.792
3700,2,estatico_rapido,13.597
3700,2,estatico_lento,75.323
3700,2,dinamico_rapido,13.916
3700,2,dinamico_lento,75.864
3700,3,estatico_rapido,14.177
3700,3,estatico_lento,75.192
3700,3,dinamico_rapido,13.657
3700,3,dinamico_lento,75.347
3700,4,estatico_rapido,13.587
3700,4,estatico_lento,74.449
3700,4,dinamico_rapido,13.589
3700,4,dinamico_lento,75.049
3700,5,estatico_rapido,13.723
3700,5,estatico_lento,75.065
3700,5,dinamico_rapido,13.724
3700,5,dinamico_lento,74.907
3700,6,estatico_rapido,13.706
3700,6,estatico_lento,76.658
3700,6,dinamico_rapido,13.560
3700,6,dinamico_lento,75.028
3700,7,estatico_rapido,13.593
3700,7,estatico_lento,74.802
3700,7,dinamico_rapido,13.615
3700,7,dinamico_lento,75.376
3700,8,estatico_rapido,13.563
3700,8,estatico_lento,75.083
3700,8,dinamico_rapido,14.431
3700,8,dinamico_lento,75.466
3700,9,estatico_rapido,13.583
3700,9,estatico_lento,74.920
3700,9,dinamico_rapido,13.525
3700,9,dinamico_lento,74.969
3700,10,estatico_rapido,13.932
3700,10,estatico_lento,74.782
3700,10,dinamico_rapido,13.716
3700,10,dinamico_lento,75.424
3750,1,estatico_rapido,14.424
3750,1,estatico_lento,78.484
3750,1,dinamico_rapido,14.427
3750,1,dinamico_lento,76.964
3750,2,estatico_rapido,14.424
3750,2,estatico_lento,77.176
3750,2,dinamico_rapido,14.363
3750,2,dinamico_lento,77.697
3750,3,estatico_rapido,14.503
3750,3,estatico_lento,77.247
3750,3,dinamico_rapido,14.561
3750,3,dinamico_lento,77.269
3750,4,estatico_rapido,14.916
3750,4,estatico_lento,77.574
3750,4,dinamico_rapido,15.218
3750,4,dinamico_lento,78.592
3750,5,estatico_rapido,15.209
3750,5,estatico_lento,77.980
3750,5,dinamico_rapido,14.642
3750,5,dinamico_lento,77.916
3750,6,estatico_rapido,14.584
3750,6,estatico_lento,78.249
3750,6,dinamico_rapido,14.598
3750,6,dinamico_lento,78.184
3750,7,estatico_rapido,14.608
3750,7,estatico_lento,78.924
3750,7,dinamico_rapido,14.527
3750,7,dinamico_lento,77.620
3750,8,estatico_rapido,14.523
3750,8,estatico_lento,77.875
3750,8,dinamico_rapido,14.577
3750,8,dinamico_lento,78.051
3750,9,estatico_rapido,14.573
3750,9,estatico_lento,82.250
3750,9,dinamico_rapido,14.696
3750,9,dinamico_lento,78.593
3750,10,estatico_rapido,14.701
3750,10,estatico_lento,78.753
3750,10,dinamico_rapido,14.742
3750,10,dinamico_lento,78.476
3800,1,estatico_rapido,13.896
3800,1,estatico_lento,80.481
3800,1,dinamico_rapido,14.117
3800,1,dinamico_lento,79.995
3800,2,estatico_rapido,13.941
3800,2,estatico_lento,79.925
3800,2,dinamico_rapido,14.115
3800,2,dinamico_lento,80.213
3800,3,estatico_rapido,14.079
3800,3,estatico_lento,80.688
3800,3,dinamico_rapido,14.129
3800,3,dinamico_lento,80.433
3800,4,estatico_rapido,14.311
3800,4,estatico_lento,81.236
3800,4,dinamico_rapido,14.304
3800,4,dinamico_lento,81.453
3800,5,estatico_rapido,14.343
3800,5,estatico_lento,80.255
3800,5,dinamico_rapido,14.682
3800,5,dinamico_lento,80.036
3800,6,estatico_rapido,14.492
3800,6,estatico_lento,80.344
3800,6,dinamico_rapido,14.587
3800,6,dinamico_lento,80.807
3800,7,estatico_rapido,13.914
3800,7,estatico_lento,80.301
3800,7,dinamico_rapido,14.073
3800,7,dinamico_lento,80.070
3800,8,estatico_rapido,13.884
3800,8,estatico_lento,79.969
3800,8,dinamico_rapido,14.153
3800,8,dinamico_lento,79.942
3800,9,estatico_rapido,13.935
3800,9,estatico_lento,80.734
3800,9,dinamico_rapido,14.110
3800,9,dinamico_lento,79.728
3800,10,estatico_rapido,13.939
3800,10,estatico_lento,79.824
3800,10,dinamico_rapido,14.173
3800,10,dinamico_lento,79.917
3850,1,estatico_rapido,15.379
3850,1,estatico_lento,83.894
3850,1,dinamico_rapido,16.026
3850,1,dinamico_lento,82.332
3850,2,estatico_rapido,15.736
3850,2,estatico_lento,82.641
3850,2,dinamico_rapido,15.442
3850,2,dinamico_lento,82.203
3850,3,estatico_rapido,15.435
3850,3,estatico_lento,82.706
3850,3,dinamico_rapido,15.807
3850,3,dinamico_lento,84.815
3850,4,estatico_rapido,15.945
3850,4,estatico_lento,82.436
3850,4,dinamico_rapido,15.906
3850,4,dinamico_lento,83.513
3850,5,estatico_rapido,16.060
3850,5,estatico_lento,82.493
3850,5,dinamico_rapido,15.926
3850,5,dinamico_lento,82.271
3850,6,estatico_rapido,15.942
3850,6,estatico_lento,83.864
3850,6,dinamico_rapido,16.012
3850,6,dinamico_lento,82.431
3850,7,estatico_rapido,15.826
3850,7,estatico_lento,82.680
3850,7,dinamico_rapido,15.553
3850,7,dinamico_lento,82.675
3850,8,estatico_rapido,15.485
3850,8,estatico_lento,81.651
3850,8,dinamico_rapido,15.597
3850,8,dinamico_lento,84.678
3850,9,estatico_rapido,15.773
3850,9,estatico_lento,82.334
3850,9,dinamico_rapido,15.670
3850,9,dinamico_lento,82.306
3850,10,estatico_rapido,15.398
3850,10,estatico_lento,83.105
3850,10,dinamico_rapido,15.336
3850,10,dinamico_lento,82.410
3900,1,estatico_rapido,15.199
3900,1,estatico_lento,85.461
3900,1,dinamico_rapido,15.176
3900,1,dinamico_lento,85.548
3900,2,estatico_rapido,15.192
3900,2,estatico_lento,85.222
3900,2,dinamico_rapido,15.134
3900,2,dinamico_lento,85.786
3900,3,estatico_rapido,15.165
3900,3,estatico_lento,87.125
3900,3,dinamico_rapido,15.806
3900,3,dinamico_lento,85.347
3900,4,estatico_rapido,15.712
3900,4,estatico_lento,85.631
3900,4,dinamico_rapido,15.754
3900,4,dinamico_lento,85.090
3900,5,estatico_rapido,15.886
3900,5,estatico_lento,85.188
3900,5,dinamico_rapido,15.409
3900,5,dinamico_lento,87.787
3900,6,estatico_rapido,16.248
3900,6,estatico_lento,89.606
3900,6,dinamico_rapido,15.266
3900,6,dinamico_lento,85.179
3900,7,estatico_rapido,15.306
3900,7,estatico_lento,85.275
3900,7,dinamico_rapido,15.825
3900,7,dinamico_lento,85.039
3900,8,estatico_rapido,15.153
3900,8,estatico_lento,86.678
3900,8,dinamico_rapido,15.139
3900,8,dinamico_lento,85.956
3900,9,estatico_rapido,15.392
3900,9,estatico_lento,84.763
3900,9,dinamico_rapido,15.195
3900,9,dinamico_lento,85.184
3900,10,estatico_rapido,15.129
3900,10,estatico_lento,85.123
3900,10,dinamico_rapido,15.197
3900,10,dinamico_lento,85.690
3950,1,estatico_rapido,16.156
3950,1,estatico_lento,86.658
3950,1,dinamico_rapido,16.095
3950,1,dinamico_lento,87.141
3950,2,estatico_rapido,16.097
3950,2,estatico_lento,86.501
3950,2,dinamico_rapido,16.010
3950,2,dinamico_lento,87.060
3950,3,estatico_rapido,16.074
3950,3,estatico_lento,87.977
3950,3,dinamico_rapido,17.670
3950,3,dinamico_lento,86.977
3950,4,estatico_rapido,16.354
3950,4,estatico_lento,86.982
3950,4,dinamico_rapido,16.096
3950,4,dinamico_lento,86.635
3950,5,estatico_rapido,16.079
3950,5,estatico_lento,86.551
3950,5,dinamico_rapido,16.092
3950,5,dinamico_lento,86.491
3950,6,estatico_rapido,15.999
3950,6,estatico_lento,86.805
3950,6,dinamico_rapido,16.044
3950,6,dinamico_lento,86.896
3950,7,estatico_rapido,16.070
3950,7,estatico_lento,88.543
3950,7,dinamico_rapido,16.381
3950,7,dinamico_lento,87.150
3950,8,estatico_rapido,16.733
3950,8,estatico_lento,86.899
3950,8,dinamico_rapido,16.408
3950,8,dinamico_lento,87.215
3950,9,estatico_rapido,16.328
3950,9,estatico_lento,86.660
3950,9,dinamico_rapido,16.082
3950,9,dinamico_lento,88.387
3950,10,estatico_rapido,16.073
3950,10,estatico_lento,86.429
3950,10,dinamico_rapido,16.090
3950,10,dinamico_lento,86.822
4000,1,estatico_rapido,15.450
4000,1,estatico_lento,90.095
4000,1,dinamico_rapido,15.616
4000,1,dinamico_lento,90.893
4000,2,estatico_rapido,15.325
4000,2,estatico_lento,93.003
4000,2,dinamico_rapido,15.557
4000,2,dinamico_lento,90.184
4000,3,estatico_rapido,15.432
4000,3,estatico_lento,89.943
4000,3,dinamico_rapido,16.322
4000,3,dinamico_lento,89.869
4000,4,estatico_rapido,15.855
4000,4,estatico_lento,89.627
4000,4,dinamico_rapido,15.615
4000,4,dinamico_lento,90.245
4000,5,estatico_rapido,15.373
4000,5,estatico_lento,89.327
4000,5,dinamico_rapido,15.608
4000,5,dinamico_lento,89.489
4000,6,estatico_rapido,15.343
4000,6,estatico_lento,91.249
4000,6,dinamico_rapido,15.554
4000,6,dinamico_lento,89.148
4000,7,estatico_rapido,15.859
4000,7,estatico_lento,89.984
4000,7,dinamico_rapido,15.784
4000,7,dinamico_lento,89.793
4000,8,estatico_rapido,15.363
4000,8,estatico_lento,90.060
4000,8,dinamico_rapido,15.556
4000,8,dinamico_lento,91.886
4000,9,estatico_rapido,15.469
4000,9,estatico_lento,89.769
4000,9,dinamico_rapido,15.589
4000,9,dinamico_lento,89.486
4000,10,estatico_rapido,15.342
4000,10,estatico_lento,89.974
4000,10,dinamico_rapido,15.982
4000,10,dinamico_lento,89.558
4050,1,estatico_rapido,17.398
4050,1,estatico_lento,94.792
4050,1,dinamico_rapido,16.889
4050,1,dinamico_lento,93.642
4050,2,estatico_rapido,17.626
4050,2,estatico_lento,93.867
4050,2,dinamico_rapido,16.938
4050,2,dinamico_lento,93.614
4050,3,estatico_rapido,16.938
4050,3,estatico_lento,93.068
4050,3,dinamico_rapido,16.849
4050,3,dinamico_lento,93.929
4050,4,estatico_rapido,17.604
4050,4,estatico_lento,93.524
4050,4,dinamico_rapido,16.881
4050,4,dinamico_lento,93.694
4050,5,estatico_rapido,16.897
4050,5,estatico_lento,93.335
4050,5,dinamico_rapido,16.867
4050,5,dinamico_lento,93.660
4050,6,estatico_rapido,17.656
4050,6,estatico_lento,92.258
4050,6,dinamico_rapido,16.914
4050,6,dinamico_lento,92.582
4050,7,estatico_rapido,16.845
4050,7,estatico_lento,94.291
4050,7,dinamico_rapido,16.842
4050,7,dinamico_lento,92.865
4050,8,estatico_rapido,17.405
4050,8,estatico_lento,92.798
4050,8,dinamico_rapido,16.984
4050,8,dinamico_lento,92.680
4050,9,estatico_rapido,16.884
4050,9,estatico_lento,92.245
4050,9,dinamico_rapido,16.846
4050,9,dinamico_lento,93.285
4050,10,estatico_rapido,16.841
4050,10,estatico_lento,92.816
4050,10,dinamico_rapido,17.010
4050,10,dinamico_lento,92.224
4100,1,estatico_rapido,16.716
4100,1,estatico_lento,96.167
4100,1,dinamico_rapido,17.640
4100,1,dinamico_lento,95.375
4100,2,estatico_rapido,16.757
4100,2,estatico_lento,95.636
4100,2,dinamico_rapido,16.790
4100,2,dinamico_lento,95.485
4100,3,estatico_rapido,16.816
4100,3,estatico_lento,95.572
4100,3,dinamico_rapido,17.117
4100,3,dinamico_lento,97.462
4100,4,estatico_rapido,16.867
4100,4,estatico_lento,96.317
4100,4,dinamico_rapido,16.785
4100,4,dinamico_lento,95.909
4100,5,estatico_rapido,17.268
4100,5,estatico_lento,95.497
4100,5,dinamico_rapido,16.817
4100,5,dinamico_lento,96.030
4100,6,estatico_rapido,16.728
4100,6,estatico_lento,95.821
4100,6,dinamico_rapido,16.740
4100,6,dinamico_lento,95.322
4100,7,estatico_rapido,17.129
4100,7,estatico_lento,95.323
4100,7,dinamico_rapido,16.883
4100,7,dinamico_lento,95.815
4100,8,estatico_rapido,16.787
4100,8,estatico_lento,97.402
4100,8,dinamico_rapido,16.874
4100,8,dinamico_lento,95.704
4100,9,estatico_rapido,17.385
4100,9,estatico_lento,95.794
4100,9,dinamico_rapido,16.871
4100,9,dinamico_lento,96.024
4100,10,estatico_rapido,16.728
4100,10,estatico_lento,96.435
4100,10,dinamico_rapido,16.758
4100,10,dinamico_lento,95.796
4150,1,estatico_rapido,17.663
4150,1,estatico_lento,97.864
4150,1,dinamico_rapido,18.034
4150,1,dinamico_lento,98.949
4150,2,estatico_rapido,18.118
4150,2,estatico_lento,99.917
4150,2,dinamico_rapido,17.811
4150,2,dinamico_lento,97.644
4150,3,estatico_rapido,18.360
4150,3,estatico_lento,97.846
4150,3,dinamico_rapido,17.841
4150,3,dinamico_lento,97.515
4150,4,estatico_rapido,17.699
4150,4,estatico_lento,99.695
4150,4,dinamico_rapido,18.366
4150,4,dinamico_lento,98.244
4150,5,estatico_rapido,17.712
4150,5,estatico_lento,98.961
4150,5,dinamico_rapido,17.740
4150,5,dinamico_lento,98.417
4150,6,estatico_rapido,18.440
4150,6,estatico_lento,98.905
4150,6,dinamico_rapido,17.742
4150,6,dinamico_lento,98.702
4150,7,estatico_rapido,17.788
4150,7,estatico_lento,98.221
4150,7,dinamico_rapido,17.804
4150,7,dinamico_lento,97.986
4150,8,estatico_rapido,17.680
4150,8,estatico_lento,97.721
4150,8,dinamico_rapido,17.729
4150,8,dinamico_lento,98.019
4150,9,estatico_rapido,17.931
4150,9,estatico_lento,98.110
4150,9,dinamico_rapido,17.661
4150,9,dinamico_lento,98.883
4150,10,estatico_rapido,17.723
4150,10,estatico_lento,98.053
4150,10,dinamico_rapido,17.866
4150,10,dinamico_lento,100.304
4200,1,estatico_rapido,17.822
4200,1,estatico_lento,100.381
4200,1,dinamico_rapido,17.190
4200,1,dinamico_lento,100.030
4200,2,estatico_rapido,16.879
4200,2,estatico_lento,100.495
4200,2,dinamico_rapido,18.859
4200,2,dinamico_lento,100.162
